data,hora,rodovia,km,municipio,tipo,gravidade,latitude,longitude
2024-09-18,07:54:00,304.0,296,MACAIBA,Colisão frontal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-18,07:54:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-18,07:54:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-18,07:54:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-09-18,09:50:00,304.0,293,MACAIBA,Tombamento,Com Vítimas Feridas,-5.86846237,-35.37602795
2024-09-18,09:50:00,304.0,293,MACAIBA,Tombamento,Com Vítimas Feridas,-5.86846237,-35.37602795
2024-09-18,09:50:00,304.0,293,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86846237,-35.37602795
2024-09-18,09:50:00,304.0,293,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86846237,-35.37602795
2024-09-19,09:00:00,101.0,96,NATAL,Colisão traseira,Sem Vítimas,-5.84949622,-35.20890752
2024-09-19,09:00:00,101.0,96,NATAL,Colisão traseira,Sem Vítimas,-5.84949622,-35.20890752
2024-09-19,09:00:00,101.0,96,NATAL,Colisão traseira,Sem Vítimas,-5.84949622,-35.20890752
2024-09-19,09:00:00,101.0,96,NATAL,Colisão traseira,Sem Vítimas,-5.84949622,-35.20890752
2024-09-19,09:40:00,101.0,94,NATAL,Colisão traseira,Sem Vítimas,-5.83176615,-35.21191342
2024-09-19,09:40:00,101.0,94,NATAL,Colisão traseira,Sem Vítimas,-5.83176615,-35.21191342
2024-09-19,09:40:00,101.0,94,NATAL,Colisão traseira,Sem Vítimas,-5.83176615,-35.21191342
2024-09-19,09:40:00,101.0,94,NATAL,Colisão traseira,Sem Vítimas,-5.83176615,-35.21191342
2024-09-19,14:01:00,101.0,105,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.90165196,-35.25928517
2024-09-19,14:01:00,101.0,105,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.90165196,-35.25928517
2024-09-19,14:01:00,101.0,105,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.90165196,-35.25928517
2024-09-19,14:01:00,101.0,105,PARNAMIRIM,Colisão traseira,Sem Vítimas,-5.90165196,-35.25928517
2024-09-20,05:20:00,304.0,210,LAJES,Saída de leito carroçável,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,05:20:00,304.0,210,LAJES,Saída de leito carroçável,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,05:20:00,304.0,210,LAJES,Saída de leito carroçável,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,05:20:00,304.0,210,LAJES,Saída de leito carroçável,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,05:20:00,304.0,210,LAJES,Colisão frontal,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,05:20:00,304.0,210,LAJES,Colisão frontal,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,05:20:00,304.0,210,LAJES,Colisão frontal,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,05:20:00,304.0,210,LAJES,Colisão frontal,Com Vítimas Fatais,-5.757041,-35.988892
2024-09-20,22:30:00,304.0,90,ACU,Colisão traseira,Com Vítimas Feridas,-5.52957895,-37.10084897
2024-09-20,22:30:00,304.0,90,ACU,Colisão traseira,Com Vítimas Feridas,-5.52957895,-37.10084897
2024-09-20,22:30:00,304.0,90,ACU,Colisão traseira,Com Vítimas Feridas,-5.52957895,-37.10084897
2024-09-20,22:30:00,304.0,90,ACU,Colisão traseira,Com Vítimas Feridas,-5.52957895,-37.10084897
2024-09-21,19:15:00,406.0,130,TAIPU,Colisão traseira,Sem Vítimas,-5.62696202,-35.59890032
2024-09-21,19:15:00,406.0,130,TAIPU,Colisão traseira,Sem Vítimas,-5.62696202,-35.59890032
2024-09-21,19:15:00,406.0,130,TAIPU,Colisão traseira,Sem Vítimas,-5.62696202,-35.59890032
2024-09-21,19:15:00,406.0,130,TAIPU,Colisão traseira,Sem Vítimas,-5.62696202,-35.59890032
2024-09-21,22:45:00,304.0,300,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.8737673,-35.3150361
2024-09-21,22:45:00,304.0,300,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.8737673,-35.3150361
2024-09-21,22:45:00,304.0,300,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.8737673,-35.3150361
2024-09-23,07:30:00,101.0,85,NATAL,Tombamento,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-23,07:30:00,101.0,85,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-23,12:20:00,304.0,118,ITAJA,Colisão transversal,Com Vítimas Feridas,-5.61744377,-36.88968843
2024-09-23,12:20:00,304.0,118,ITAJA,Colisão transversal,Com Vítimas Feridas,-5.61744377,-36.88968843
2024-09-23,17:50:00,101.0,95,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.840768,-35.210358
2024-09-24,09:10:00,101.0,122,SAO JOSE DE MIPIBU,Colisão traseira,Sem Vítimas,-6.0525261,-35.24358535
2024-09-24,09:10:00,101.0,122,SAO JOSE DE MIPIBU,Colisão traseira,Sem Vítimas,-6.0525261,-35.24358535
2024-09-24,09:10:00,101.0,122,SAO JOSE DE MIPIBU,Colisão traseira,Sem Vítimas,-6.0525261,-35.24358535
2024-09-24,09:48:00,101.0,95,NATAL,Tombamento,Com Vítimas Feridas,-5.840768,-35.210358
2024-09-24,09:48:00,101.0,95,NATAL,Tombamento,Com Vítimas Feridas,-5.840768,-35.210358
2024-09-24,09:48:00,101.0,95,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.840768,-35.210358
2024-09-24,09:48:00,101.0,95,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.840768,-35.210358
2024-09-24,15:20:00,304.0,252,SANTA MARIA,Incêndio,Sem Vítimas,-5.83279,-35.740218
2024-09-24,21:48:00,101.0,83,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Sem Vítimas,-5.771044,-35.266171
2024-09-24,21:48:00,101.0,83,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Sem Vítimas,-5.771044,-35.266171
2024-09-25,08:00:00,101.0,99,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-25,08:00:00,101.0,99,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-25,08:00:00,101.0,99,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-25,08:00:00,101.0,99,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-25,14:40:00,304.0,24,MOSSORO,Tombamento,Com Vítimas Feridas,-5.06488233,-37.33287055
2024-09-25,14:40:00,304.0,24,MOSSORO,Tombamento,Com Vítimas Feridas,-5.06488233,-37.33287055
2024-09-25,14:40:00,304.0,24,MOSSORO,Tombamento,Com Vítimas Feridas,-5.06488233,-37.33287055
2024-08-21,09:00:00,226.0,288,AUGUSTO SEVERO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86319513,-37.29737296
2024-08-21,09:00:00,226.0,288,AUGUSTO SEVERO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86319513,-37.29737296
2024-09-26,19:30:00,101.0,99,NATAL,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-26,19:30:00,101.0,99,NATAL,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-26,19:30:00,101.0,99,NATAL,Colisão traseira,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-28,05:20:00,101.0,85,NATAL,Colisão frontal,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-28,05:20:00,101.0,85,NATAL,Colisão frontal,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-28,05:20:00,101.0,85,NATAL,Colisão frontal,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-28,05:20:00,101.0,85,NATAL,Colisão frontal,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-28,05:20:00,101.0,85,NATAL,Colisão frontal,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-28,05:20:00,101.0,85,NATAL,Colisão frontal,Com Vítimas Feridas,-5.777664,-35.249371
2024-09-28,11:00:00,101.0,75,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.721906,-35.27672
2024-09-28,11:00:00,101.0,75,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.721906,-35.27672
2024-09-28,11:00:00,101.0,75,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.721906,-35.27672
2024-09-28,11:00:00,101.0,75,NATAL,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2024-09-28,11:00:00,101.0,75,NATAL,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2024-09-28,11:00:00,101.0,75,NATAL,Colisão traseira,Com Vítimas Feridas,-5.721906,-35.27672
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Saída de leito carroçável,Sem Vítimas,-5.740798,-35.290199
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Saída de leito carroçável,Sem Vítimas,-5.740798,-35.290199
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Colisão lateral mesmo sentido,Sem Vítimas,-5.740798,-35.290199
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Colisão lateral mesmo sentido,Sem Vítimas,-5.740798,-35.290199
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Saída de leito carroçável,Sem Vítimas,-5.740798,-35.290199
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Saída de leito carroçável,Sem Vítimas,-5.740798,-35.290199
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Colisão lateral mesmo sentido,Sem Vítimas,-5.740798,-35.290199
2024-09-28,15:24:00,101.0,78,EXTREMOZ,Colisão lateral mesmo sentido,Sem Vítimas,-5.740798,-35.290199
2024-09-28,16:00:00,110.0,58,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.290025,-37.330856
2024-09-28,16:00:00,110.0,58,MOSSORO,Colisão transversal,Com Vítimas Feridas,-5.290025,-37.330856
2024-09-29,10:30:00,226.0,3,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.82085671,-35.25187091
2024-09-29,10:30:00,226.0,3,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.82085671,-35.25187091
2024-09-29,10:30:00,226.0,3,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.82085671,-35.25187091
2024-09-29,10:30:00,226.0,3,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.82085671,-35.25187091
2024-09-29,10:30:00,226.0,3,NATAL,Tombamento,Com Vítimas Feridas,-5.82085671,-35.25187091
2024-09-29,10:30:00,226.0,3,NATAL,Tombamento,Com Vítimas Feridas,-5.82085671,-35.25187091
2024-09-29,15:00:00,101.0,164,CANGUARETAMA,Colisão transversal,Com Vítimas Feridas,-6.40133392,-35.13530586
2024-09-29,15:00:00,101.0,164,CANGUARETAMA,Colisão transversal,Com Vítimas Feridas,-6.40133392,-35.13530586
2024-09-29,22:25:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
2024-09-29,22:25:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
2024-09-30,02:00:00,101.0,99,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-30,02:00:00,101.0,99,NATAL,Colisão com objeto,Com Vítimas Feridas,-5.87365,-35.220673
2024-09-30,09:00:00,101.0,159,GOIANINHA,Saída de leito carroçável,Sem Vítimas,-6.36312911,-35.15714218
2024-09-30,18:30:00,406.0,134,TAIPU,Colisão transversal,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Colisão transversal,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Colisão transversal,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Colisão transversal,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Queda de ocupante de veículo,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Queda de ocupante de veículo,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Queda de ocupante de veículo,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Queda de ocupante de veículo,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Tombamento,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Tombamento,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Tombamento,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:30:00,406.0,134,TAIPU,Tombamento,Com Vítimas Fatais,-5.655854,-35.570903
2024-09-30,18:50:00,304.0,25,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.064882,-37.33287
2024-09-30,18:50:00,304.0,25,MOSSORO,Colisão com objeto,Com Vítimas Feridas,-5.064882,-37.33287
2024-09-30,18:50:00,304.0,25,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.064882,-37.33287
2024-09-30,18:50:00,304.0,25,MOSSORO,Colisão com objeto,Com Vítimas Feridas,-5.064882,-37.33287
2024-09-30,18:50:00,304.0,25,MOSSORO,Queda de ocupante de veículo,Com Vítimas Feridas,-5.064882,-37.33287
2024-09-30,18:50:00,304.0,25,MOSSORO,Colisão com objeto,Com Vítimas Feridas,-5.064882,-37.33287
2024-10-01,05:43:00,304.0,106,ACU,Colisão frontal,Com Vítimas Feridas,-5.58869235,-36.97199195
2024-10-01,05:43:00,304.0,106,ACU,Colisão frontal,Com Vítimas Feridas,-5.58869235,-36.97199195
2024-10-02,07:10:00,101.0,105,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.90165196,-35.25928517
2024-10-02,07:10:00,101.0,105,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.90165196,-35.25928517
2024-10-02,07:10:00,101.0,105,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.90165196,-35.25928517
2024-10-02,07:10:00,101.0,105,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.90165196,-35.25928517
2024-10-02,09:10:00,101.0,95,NATAL,Engavetamento,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-02,09:10:00,101.0,95,NATAL,Engavetamento,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-02,09:10:00,101.0,95,NATAL,Engavetamento,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-02,09:10:00,101.0,95,NATAL,Engavetamento,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-02,09:10:00,101.0,95,NATAL,Engavetamento,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-02,15:05:00,406.0,171,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76172663,-35.29115323
2024-10-02,15:05:00,406.0,171,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.76172663,-35.29115323
2024-08-19,07:30:00,101.0,106,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.910553,-35.261307
2024-08-19,07:30:00,101.0,106,PARNAMIRIM,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.910553,-35.261307
2024-10-02,16:53:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2024-10-02,16:53:00,101.0,85,SAO GONCALO DO AMARANTE,Queda de ocupante de veículo,Com Vítimas Feridas,-5.777664,-35.249371
2024-10-02,16:53:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão transversal,Com Vítimas Feridas,-5.777664,-35.249371
2024-10-02,16:53:00,101.0,85,SAO GONCALO DO AMARANTE,Colisão transversal,Com Vítimas Feridas,-5.777664,-35.249371
2024-10-04,00:40:00,101.0,120,SAO JOSE DE MIPIBU,Saída de leito carroçável,Com Vítimas Feridas,-6.03418788,-35.24864052
2024-10-04,17:10:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.756651,-35.304758
2024-10-04,17:10:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.756651,-35.304758
2024-10-05,17:30:00,101.0,101,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-05,17:30:00,101.0,101,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-05,17:30:00,101.0,101,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-05,17:30:00,101.0,101,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-05,22:10:00,101.0,147,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.27145987,-35.20823975
2024-10-05,22:10:00,101.0,147,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.27145987,-35.20823975
2024-10-05,22:10:00,101.0,147,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.27145987,-35.20823975
2024-10-05,22:10:00,101.0,147,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.27145987,-35.20823975
2024-10-05,22:10:00,101.0,147,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.27145987,-35.20823975
2024-10-05,22:10:00,101.0,147,GOIANINHA,Colisão traseira,Com Vítimas Feridas,-6.27145987,-35.20823975
2024-10-05,23:11:00,101.0,83,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.771044,-35.266171
2024-10-05,23:11:00,101.0,83,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.771044,-35.266171
2024-10-05,23:11:00,101.0,83,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.771044,-35.266171
2024-10-05,23:11:00,101.0,83,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.771044,-35.266171
2024-10-06,06:30:00,304.0,296,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-10-06,06:30:00,304.0,296,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-10-06,06:30:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-10-06,06:30:00,304.0,296,MACAIBA,Colisão transversal,Com Vítimas Feridas,-5.86484905,-35.34931012
2024-10-06,17:52:00,101.0,72,NATAL,Tombamento,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Tombamento,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Tombamento,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Tombamento,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Tombamento,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Tombamento,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-06,17:52:00,101.0,72,NATAL,Atropelamento de Pedestre,Com Vítimas Feridas,-5.69866248,-35.26316835
2024-10-07,06:45:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.756651,-35.304758
2024-10-07,06:45:00,406.0,169,SAO GONCALO DO AMARANTE,Colisão traseira,Com Vítimas Feridas,-5.756651,-35.304758
2024-10-07,11:30:00,226.0,295,MACAIBA,Engavetamento,Sem Vítimas,-5.866702,-35.362867
2024-10-07,11:30:00,226.0,295,MACAIBA,Engavetamento,Sem Vítimas,-5.866702,-35.362867
2024-10-07,11:30:00,226.0,295,MACAIBA,Engavetamento,Sem Vítimas,-5.866702,-35.362867
2024-10-07,17:34:00,304.0,299,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-10-07,17:34:00,304.0,299,MACAIBA,Queda de ocupante de veículo,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-10-07,17:34:00,304.0,299,MACAIBA,Tombamento,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-10-07,17:34:00,304.0,299,MACAIBA,Tombamento,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-10-07,17:34:00,304.0,299,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-10-07,17:34:00,304.0,299,MACAIBA,Colisão traseira,Com Vítimas Feridas,-5.87095859,-35.32359587
2024-10-08,07:00:00,304.0,231,RIACHUELO,Colisão transversal,Com Vítimas Feridas,-5.75251767,-35.89627591
2024-10-08,07:00:00,304.0,231,RIACHUELO,Colisão transversal,Com Vítimas Feridas,-5.75251767,-35.89627591
2024-10-08,10:15:00,101.0,95,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-08,10:15:00,101.0,95,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-08,10:15:00,101.0,95,NATAL,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.840768,-35.210358
2024-10-08,17:15:00,101.0,97,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.857612,-35.212723
2024-10-08,17:15:00,101.0,97,NATAL,Queda de ocupante de veículo,Com Vítimas Feridas,-5.857612,-35.212723
2024-10-08,17:15:00,101.0,97,NATAL,Tombamento,Com Vítimas Feridas,-5.857612,-35.212723
2024-10-08,17:15:00,101.0,97,NATAL,Tombamento,Com Vítimas Feridas,-5.857612,-35.212723
2024-10-08,17:15:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
2024-10-08,17:15:00,101.0,97,NATAL,Colisão traseira,Com Vítimas Feridas,-5.857612,-35.212723
2024-10-08,22:10:00,101.0,101,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-08,22:10:00,101.0,101,PARNAMIRIM,Queda de ocupante de veículo,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-08,22:10:00,101.0,101,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-08,22:10:00,101.0,101,PARNAMIRIM,Colisão traseira,Com Vítimas Feridas,-5.88681084,-35.23143404
2024-10-09,13:10:00,101.0,123,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.06166101,-35.24094602
2024-10-09,13:10:00,101.0,123,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.06166101,-35.24094602
2024-10-09,13:10:00,101.0,123,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.06166101,-35.24094602
2024-10-09,13:10:00,101.0,123,SAO JOSE DE MIPIBU,Colisão traseira,Com Vítimas Feridas,-6.06166101,-35.24094602
2024-10-09,16:00:00,406.0,80,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.74657628,-35.3316021
2024-10-09,16:00:00,406.0,80,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.74657628,-35.3316021
2024-10-09,16:00:00,406.0,80,SAO GONCALO DO AMARANTE,Colisão lateral mesmo sentido,Com Vítimas Feridas,-5.74657628,-35.3316021
2024-10-09,16:35:00,405.0,153,PAU DOS FERROS,Colisão lateral mesmo sentido,Sem Vítimas,-6.13258011,-38.20671315
